###FILE ALREADY PARSED###
60269.85 0 1
60446.29 0 2
60446.29 0 5
60446.29 0 7
60622.73 0 5
60622.73 0 7
60799.17 0 1
60975.61 0 6
60975.61 0 7
61152.05 0 3
61152.05 0 2
61240.27 0 5
61328.49 0 1
61416.71 0 4
61504.93 0 6
61593.15 0 4
61681.37 0 1
61681.37 0 6
61769.59 0 1
61857.81 0 5
61857.81 0 7
61857.81 0 2
62034.25 0 5
62034.25 0 7
62210.69 0 1
62210.69 0 3
62210.69 0 7
62475.35 0 2
62475.35 0 4
62563.57 0 6
62740.01 0 3
62740.01 0 5
63004.67 0 2
63004.67 0 4
63092.88 0 7
63269.32 0 6
63269.32 0 3
63269.32 0 1
63445.76 0 1
63445.76 0 3
63622.2 0 7
63798.64 0 1
63798.64 0 2
63975.08 0 4
63975.08 0 6
64063.3 0 5
64151.52 0 7
64239.74 0 2
64327.96 0 4
64416.18 0 2
64504.4 0 4
64504.4 0 7
64592.62 0 7
64680.84 0 1
64680.84 0 3
64680.84 0 6
64857.28 0 1
64857.28 0 3
65033.72 0 7
65033.72 0 5
65033.72 0 3
65298.38 0 2
65298.38 0 4
65386.6 0 6
65563.04000000001 0 1
65563.04000000001 0 3
65827.7 0 2
65827.7 0 4
65915.92 0 7
66092.36 0 6
66092.36 0 5
66092.36 0 3
66268.79 0 3
66268.79 0 5
66445.23 0 7
66621.67 0 5
66621.67 0 4
66798.11 0 2
66798.11 0 6
66886.33 0 1
66974.55 0 7
67062.77 0 4
67150.99 0 2
67239.21 0 4
67327.43 0 2
67327.43 0 7
67415.65 0 7
67503.87 0 3
67503.87 0 5
67503.87 0 6
67680.31 0 3
67680.31 0 5
67856.75 0 3
67856.75 0 1
67944.97 0 7
68121.41 0 7
68209.63 0 5
68209.63 0 2
68386.07 0 7
68650.73 0 6
68738.95 0 6
68738.95 0 1
68915.39 0 4
68915.39 0 2
69091.83 0 6
69268.27 0 1
69444.71 0 7
69621.14 0 5
69621.14 0 2
69709.36 0 5
69797.58 0 6
69797.58 0 1
69885.8 0 6
69974.02 0 3
70062.24 0 3
70150.46 0 5
70150.46 0 1
70238.68 0 1
70326.9 0 4
70326.9 0 2
70503.34 0 5
70679.78 0 3
70679.78 0 1
70768 0 7
70944.44 0 7
71032.66 0 5
71032.66 0 2
71209.1 0 7
71473.76 0 6
71561.98 0 6
71561.98 0 1
71738.42 0 4
71738.42 0 2
71914.86 0 6
72091.3 0 1
72267.74 0 7
72444.18 0 5
72444.18 0 2
72532.4 0 5
72620.61 0 6
72620.62 0 1
72708.83 0 6
72797.05 0 3
72885.27 0 3
72973.49 0 5
72973.49 0 1
73061.71 0 1
73149.93 0 2
73149.93 0 5
73326.37 0 5
73502.81 0 1
73502.81 0 7
73591.03 0 5
73767.47 0 5
73855.69 0 3
73855.69 0 6
74032.13 0 5
74296.79 0 4
74385.01 0 4
74385.01 0 7
74561.45 0 2
74561.45 0 6
74737.89 0 4
74914.33 0 7
75090.77 0 5
75267.21 0 3
75267.21 0 6
75355.43 0 3
75443.65 0 4
75443.65 0 7
75531.87 0 4
75620.09 0 1
75708.3 0 1
75796.52 0 3
75796.52 0 7
75884.75 0 7
75972.96 0 2
75972.96 0 6
76149.4 0 3
76325.84 0 1
76325.84 0 7
76414.06 0 5
76590.5 0 5
76678.72 0 3
76678.72 0 6
76855.16 0 5
77119.82 0 4
77208.04 0 4
77208.04 0 7
77384.48 0 2
77384.48 0 6
77560.92 0 4
77737.36 0 7
77913.8 0 5
78090.24 0 3
78090.24 0 6
78178.46 0 3
78266.68 0 4
78266.68 0 7
78354.9 0 4
78443.12 0 1
78531.34 0 1
78619.56 0 3
78619.56 0 7
78707.78 0 7
78796 0 3
78796 0 6
78972.44 0 3
79148.87 0 2
79148.87 0 1
79237.09 0 3
79325.31 0 4
79413.53 0 5
79501.75 0 6
79501.75 0 1
79589.97 0 3
79678.19 0 4
79766.41 0 5
79854.63 0 6
79854.63 0 1
80031.07 0 7
80207.51 0 6
80207.51 0 1
80383.95 0 4
80383.95 0 1
80560.39 0 4
80560.39 0 1
80736.83 0 6
80825.05 0 5
80913.27 0 4
80913.27 0 1
81001.49 0 5
81089.71 0 6
81177.93 0 5
81266.15 0 3
81266.15 0 1
81442.59 0 2
81619.03 0 5
81619.03 0 1
81707.25 0 4
81795.47 0 3
81795.47 0 1
81883.69 0 2
81971.91 0 3
81971.91 0 1
82148.35 0 4
82324.79 0 5
82324.79 0 1
82413 0 6
82501.22 0 7
82677.66 0 4
82677.66 0 1
82854.1 0 3
82942.32 0 2
83030.54 0 3
83030.54 0 1
83118.76 0 4
83206.98 0 2
83206.98 0 1
83383.42 0 5
83383.42 0 1
83471.64 0 3
83559.86 0 5
83648.08 0 3
83736.3 0 6
83736.3 0 1
83824.52 0 3
83912.74 0 7
84000.96 0 3
84089.18 0 6
84089.18 0 1
84177.4 0 2
84265.62 0 6
84353.84 0 2
84442.06 0 5
84442.06 0 1
84530.28 0 2
84618.5 0 4
84618.5 0 1
84706.72 0 2
84794.94 0 1
84794.94 0 7
84883.16 0 2
84971.38 0 3
85059.6 0 4
85147.82 0 5
85147.82 0 7
85236.04 0 2
85324.26 0 3
85412.48 0 4
85500.7 0 5
85500.7 0 7
85677.13 0 6
85853.57 0 5
85853.57 0 7
86030.01 0 3
86030.01 0 7
86206.45 0 3
86206.45 0 7
86382.89 0 5
86471.11 0 4
86559.33 0 3
86559.33 0 7
86647.55 0 4
86735.77 0 5
86823.99 0 4
86912.21 0 2
86912.21 0 7
87088.65 0 1
87265.09 0 4
87265.09 0 7
87353.31 0 3
87441.53 0 2
87441.53 0 7
87529.75 0 1
87617.97 0 2
87617.97 0 7
87794.41 0 3
87970.85 0 4
87970.85 0 7
88059.07 0 5
88147.29 0 6
88323.73 0 3
88323.73 0 7
88500.17 0 2
88588.39 0 1
88676.61 0 2
88676.61 0 7
88764.83 0 3
88853.04 0 1
88853.04 0 7
89029.48 0 4
89029.48 0 7
89117.7 0 2
89205.92 0 4
89294.14 0 2
89382.36 0 5
89382.36 0 7
89470.58 0 2
89558.8 0 6
89647.02 0 2
89735.24 0 5
89735.24 0 7
89823.46 0 1
89911.68 0 5
89999.9 0 1
90088.12 0 4
90088.12 0 7
90176.34 0 1
90264.56 0 3
90264.56 0 7
90352.78 0 1
90441 0 2
90441 0 7
90529.22 0 1
90617.44 0 2
90705.66 0 1
90793.88 0 3
90882.1 0 1
90970.32 0 3
91058.54 0 1
91146.76 0 4
91234.98 0 1
91323.2 0 2
91411.42 0 1
91499.64 0 2
91587.86 0 1
91676.08 0 3
91764.3 0 1
91852.52 0 4
91940.74 0 3
92028.95 0 4
92117.17 0 3
92205.39 0 5
92293.61 0 3
92381.83 0 5
92470.05 0 3
92558.27 0 4
92646.49 0 2
92734.71 0 4
92822.93 0 2
92911.15 0 3
92999.37 0 2
93087.59 0 3
93175.81 0 1
93264.03 0 2
93352.25 0 1
93440.47 0 2
93528.69 0 1
93616.91 0 3
93705.13 0 1
93793.35 0 3
93881.57 0 1
93969.79 0 4
94058.01 0 1
94146.23 0 2
94234.45 0 1
94322.67 0 2
94410.89 0 1
94499.11 0 3
94587.33 0 1
94675.55 0 4
94763.77 0 3
94851.99 0 4
94940.21 0 3
95028.43 0 5
95116.65 0 3
95204.87 0 5
95293.09 0 3
95381.31 0 4
95469.53 0 2
95557.74 0 4
95645.96 0 2
95734.18 0 3
95822.4 0 2
95910.62 0 3
95998.84 0 1
96087.06 0 2
96175.28 0 1
96263.5 0 6
96263.5 0 2
96351.72 0 5
96351.72 0 1
96439.94 0 3
96439.94 0 6
96528.16 0 1
96616.38 0 4
96616.38 0 3
96704.6 0 1
96792.82 0 4
96792.82 0 5
96881.04 0 1
96969.26 0 2
97057.48 0 1
97057.48 0 6
97145.7 0 2
97145.7 0 7
97233.92 0 1
97322.14 0 5
97322.14 0 3
97410.36 0 1
97498.58 0 6
97498.58 0 4
97586.8 0 3
97675.02 0 4
97675.02 0 7
97763.24 0 3
97763.24 0 6
97851.46 0 7
97851.46 0 5
97939.68 0 3
98027.9 0 5
98027.9 0 7
98116.12 0 3
98116.12 0 6
98204.34 0 5
98204.34 0 4
98292.56 0 2
98380.78 0 4
98468.99 0 6
98469 0 2
98557.21 0 5
98557.22 0 3
98645.43 0 2
98733.65 0 3
98733.65 0 7
98821.87 0 1
98910.09 0 2
98910.09 0 5
98998.31 0 1
99086.53 0 6
99086.53 0 2
99174.75 0 1
99262.97 0 3
99262.97 0 4
99351.19 0 1
99439.41 0 5
99439.41 0 3
99527.63 0 1
99615.85 0 4
99615.85 0 6
99704.07 0 1
99792.29 0 5
99792.29 0 2
99880.51 0 1
99968.73 0 2
99968.73 0 7
100056.95 0 1
100145.17 0 6
100145.17 0 3
100233.39 0 1
100321.61 0 4
100321.61 0 6
100409.83 0 7
100409.83 0 3
100498.05 0 4
100498.05 0 6
100586.27 0 3
100586.27 0 7
100674.49 0 5
100674.49 0 1
100762.71 0 2
100762.71 0 3
100850.93 0 5
100850.93 0 1
100939.15 0 3
100939.15 0 2
101027.37 0 7
101027.37 0 4
101115.59 0 6
101115.59 0 2
101203.81 0 4
101203.81 0 5
101292.03 0 2
101292.03 0 7
101380.25 0 4
101380.25 0 3
101468.47 0 2
101556.69 0 3
101644.91 0 1
101733.12 0 2
101733.12 0 7
101821.34 0 1
101909.56 0 2
101909.56 0 5
101909.56 0 4
101997.78 0 1
102086 0 3
102086 0 5
102086 0 4
102174.22 0 1
102262.44 0 3
102262.44 0 5
102262.44 0 7
102350.66 0 1
102438.88 0 7
102438.88 0 5
102438.88 0 4
102527.1 0 1
102615.32 0 2
102615.32 0 6
102615.32 0 7
102703.54 0 1
102791.76 0 7
102791.76 0 5
102791.76 0 2
102879.98 0 1
102968.2 0 5
102968.2 0 6
102968.2 0 3
103056.42 0 1
103144.64 0 4
103144.64 0 7
103144.64 0 6
103232.86 0 3
103321.08 0 4
103409.3 0 3
103409.3 0 7
103497.52 0 5
103497.52 0 6
103585.74 0 3
103673.96 0 5
103673.96 0 6
103673.96 0 7
103762.18 0 3
103850.4 0 4
103850.4 0 6
103850.4 0 7
103938.62 0 2
104026.84 0 4
104026.84 0 5
104115.06 0 2
104115.06 0 7
104203.28 0 3
104291.5 0 2
104291.5 0 4
104379.72 0 3
104379.72 0 6
104467.94 0 1
104556.16 0 7
104556.16 0 2
104644.38 0 1
104732.6 0 4
104732.6 0 5
104732.6 0 2
104820.82 0 1
104909.04 0 3
104909.04 0 5
104909.04 0 4
104997.26 0 1
105085.48 0 7
105085.48 0 5
105085.48 0 3
105173.69 0 1
105261.91 0 4
105261.91 0 5
105261.91 0 7
105350.13 0 1
105438.35 0 2
105438.35 0 6
105438.35 0 7
105526.57 0 1
105614.79 0 7
105614.79 0 5
105614.79 0 2
105703.01 0 1
105791.23 0 6
105791.23 0 5
105791.23 0 3
105879.45 0 1
105967.67 0 6
105967.67 0 7
105967.67 0 4
106055.89 0 3
106144.11 0 4
106232.33 0 7
106232.33 0 3
106320.55 0 6
106320.55 0 5
106408.77 0 3
106496.99 0 7
106496.99 0 6
106496.99 0 5
106585.21 0 3
106673.43 0 7
106673.43 0 4
106673.43 0 6
107379.19 0 3
107379.19 0 1
107379.19 0 5
107643.85 0 4
107643.85 0 6
107732.07 0 2
107908.51 0 5
107908.51 0 7
108173.16 0 4
108173.16 0 6
108261.38 0 1
108437.82 0 3
108437.82 0 2
108437.82 0 5
108614.26 0 3
108614.26 0 5
108790.7 0 1
108967.14 0 3
108967.14 0 4
109143.58 0 2
109143.58 0 5
109231.8 0 7
109320.02 0 1
109408.24 0 4
109496.46 0 6
109584.68 0 4
109672.9 0 1
109672.9 0 6
109761.12 0 1
109849.34 0 5
109849.34 0 2
109849.34 0 3
110025.78 0 3
110025.78 0 5
110202.22 0 7
110202.22 0 1
110202.22 0 5
110466.88 0 6
110466.88 0 4
110555.1 0 2
110731.54 0 5
110731.54 0 3
110996.2 0 6
110996.2 0 4
111084.42 0 1
111260.85 0 2
111260.86 0 7
111260.86 0 5
111437.29 0 7
111437.29 0 5
111613.73 0 1
111790.17 0 7
111790.17 0 6
111966.61 0 2
111966.61 0 3
112054.83 0 5
112143.05 0 1
112231.27 0 4
112319.49 0 6
112407.71 0 4
112495.93 0 1
112495.93 0 6
112584.15 0 1
112672.37 0 5
112672.37 0 2
112672.37 0 7
112848.81 0 7
112848.81 0 5
113025.25 0 3
113025.25 0 1
113025.25 0 7
113289.91 0 4
113289.91 0 2
113378.13 0 6
113554.57 0 5
113554.57 0 3
113819.23 0 4
113819.23 0 2
113907.45 0 7
114083.89 0 1
114083.89 0 6
114083.89 0 3
114260.33 0 3
114260.33 0 1
114436.77 0 7
114613.2 0 2
114613.2 0 1
114789.64 0 6
114789.64 0 4
114877.86 0 5
114966.08 0 7
115054.3 0 2
115142.52 0 4
115230.74 0 2
115318.96 0 7
115318.96 0 4
115407.18 0 7
115495.4 0 3
115495.4 0 6
115495.4 0 1
115671.84 0 3
115671.84 0 1
115848.28 0 5
115848.28 0 3
115848.28 0 7
116112.94 0 4
116112.94 0 2
116201.16 0 6
116377.6 0 3
116377.6 0 1
116642.26 0 4
116642.26 0 2
116730.48 0 7
116906.92 0 3
116906.92 0 6
116906.92 0 5
117083.36 0 5
117083.36 0 3
117259.8 0 7
117436.24 0 4
117436.24 0 5
117612.68 0 6
117612.68 0 2
117700.9 0 1
117789.11 0 7
117877.33 0 4
117965.55 0 2
118053.77 0 4
118141.99 0 7
118141.99 0 2
118230.21 0 7
118318.43 0 5
118318.43 0 6
118318.43 0 3
118494.87 0 5
118494.87 0 3
118671.31 0 4
118671.31 0 7
118671.31 0 1
118935.97 0 2
118935.97 0 6
119200.63 0 3
119200.63 0 5
119465.29 0 2
119465.29 0 6
119553.51 0 4
119729.95 0 1
119729.95 0 7
119906.39 0 1
119906.39 0 7
120082.83 0 4
120259.27 0 3
120259.27 0 5
120435.71 0 1
120523.93 0 3
120612.15 0 4
120700.37 0 7
120788.59 0 5
120876.81 0 7
120965.03 0 4
120965.03 0 5
121053.24 0 4
121141.46 0 1
121141.46 0 3
121317.9 0 3
121317.9 0 1
121494.34 0 5
121494.34 0 4
121494.34 0 3
121759 0 2
121759 0 6
122023.66 0 1
122023.66 0 7
122288.32 0 2
122288.32 0 6
122376.54 0 4
122552.98 0 3
122552.98 0 5
122729.42 0 3
122729.42 0 5
122905.86 0 4
123082.3 0 1
123082.3 0 7
123258.74 0 6
123346.96 0 5
123435.18 0 4
123523.4 0 2
123611.62 0 3
123699.84 0 2
123788.06 0 4
123788.06 0 3
123876.28 0 4
123964.5 0 5
123964.5 0 6
124140.94 0 5
124140.94 0 6
124317.37 0 7
124317.37 0 4
124317.37 0 1
124582.03 0 6
124582.03 0 2
124846.69 0 5
124846.69 0 3
125111.35 0 6
125111.35 0 2
125199.57 0 4
125376.01 0 7
125376.01 0 1
125552.45 0 7
125552.45 0 1
125728.89 0 4
125905.33 0 5
125905.33 0 3
126081.77 0 1
126169.99 0 3
126258.21 0 4
126346.43 0 7
126434.65 0 5
126522.87 0 7
126611.09 0 4
126611.09 0 5
126699.31 0 4
126787.53 0 3
126787.53 0 1
126963.97 0 1
126963.97 0 3
127140.41 0 4
127140.41 0 3
127140.41 0 5
127405.06 0 6
127405.06 0 2
127669.72 0 7
127669.72 0 1
127934.38 0 6
127934.38 0 2
128022.6 0 4
128199.04 0 5
128199.04 0 3
128375.48 0 5
128375.48 0 3
128551.92 0 4
128728.36 0 7
128728.36 0 1
128904.8 0 6
128993.02 0 5
129081.24 0 4
129169.46 0 2
129257.68 0 3
129345.9 0 2
129434.12 0 4
129434.12 0 3
129522.34 0 4
129610.56 0 6
129610.56 0 5
129787 0 6
129787 0 5
129963.44 0 1
129963.44 0 3
130051.66 0 7
130228.1 0 7
130316.32 0 2
130316.32 0 5
130492.76 0 7
130757.41 0 6
130845.63 0 1
130845.63 0 6
131022.07 0 2
131022.07 0 4
131198.51 0 6
131374.95 0 1
131551.39 0 7
131727.83 0 2
131727.83 0 5
131816.05 0 5
131904.27 0 1
131904.27 0 6
131992.49 0 6
132080.71 0 3
132168.93 0 3
132257.15 0 1
132257.15 0 5
132345.37 0 1
132433.59 0 2
132433.59 0 4
132610.03 0 5
132786.47 0 1
132786.47 0 3
132874.69 0 7
133051.13 0 7
133139.35 0 5
133139.35 0 2
133315.79 0 7
133580.45 0 6
133668.67 0 1
133668.67 0 6
133845.1 0 2
133845.1 0 4
134021.54 0 6
134197.98 0 1
134374.42 0 7
134550.86 0 2
134550.86 0 5
134639.08 0 5
134727.3 0 6
134727.3 0 1
134815.52 0 6
134903.74 0 3
134991.96 0 3
135080.18 0 5
135080.18 0 1
135168.4 0 1
135256.62 0 5
135256.62 0 2
135433.06 0 5
135609.5 0 7
135609.5 0 1
135697.72 0 5
135874.16 0 5
135962.38 0 6
135962.38 0 3
136138.82 0 5
136403.48 0 4
136491.7 0 7
136491.7 0 4
136668.14 0 6
136668.14 0 2
136844.58 0 4
137021.02 0 7
137197.45 0 5
137373.89 0 6
137373.89 0 3
137462.11 0 3
137550.33 0 7
137550.33 0 4
137638.55 0 4
137726.77 0 1
137814.99 0 1
137903.21 0 7
137903.21 0 3
137991.43 0 7
138079.65 0 6
138079.65 0 2
138256.09 0 3
138432.53 0 7
138432.53 0 1
138520.75 0 5
138697.19 0 5
138785.41 0 6
138785.41 0 3
138961.85 0 5
139226.51 0 4
139314.73 0 7
139314.73 0 4
139491.17 0 6
139491.17 0 2
139667.61 0 4
139844.05 0 7
140020.48 0 5
140196.92 0 3
140196.92 0 6
140285.14 0 3
140373.36 0 7
140373.36 0 4
140461.58 0 4
140549.8 0 1
140638.02 0 1
140726.24 0 7
140726.24 0 3
140814.46 0 7
140902.68 0 6
140902.68 0 3
141079.12 0 3
141255.56-141961.32 0 5
